url_length,domain_length,path_length,query_length,dot_count,hyphen_count,underscore_count,slash_count,question_count,equal_count,at_count,and_count,is_https,has_ip,has_suspicious_words,subdomain_count,domain_entropy,suspicious_tld,is_shortened,page_length,word_count,form_count,has_password_field,total_links,external_links,urgency_score,fear_score,brand_mentions,credibility_score,label
28,0,28,0,2,1,0,1,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,0,50,0,4,0,0,2,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,0,32,0,1,0,0,3,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,0,48,0,1,2,0,2,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,0,20,0,1,0,0,1,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,0,47,0,1,3,0,2,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,0,113,0,2,15,0,5,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,0,92,0,2,9,0,3,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,0,81,0,3,7,0,3,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,0,75,0,1,0,0,8,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
120,0,120,0,1,11,0,4,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,0,60,0,3,0,4,1,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,0,45,0,3,0,0,3,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1
75,0,75,0,3,5,0,3,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,0,34,9,2,1,0,2,1,1,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,0,29,0,2,0,0,1,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1
54,0,54,0,2,0,0,4,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1
31,0,31,0,2,2,0,1,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,0,55,0,1,5,0,5,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,0,56,0,1,1,0,2,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1
32,0,32,0,2,0,0,2,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1
97,0,22,74,5,1,0,4,2,3,0,2,0,0,1,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1
15,0,15,0,1,0,0,1,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,25,0,1,0,1,2,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,0,48,0,1,0,0,4,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,0,36,0,3,0,0,2,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,0,31,0,2,0,0,2,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,0,22,0,1,0,0,1,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,0,27,0,2,0,1,1,0,0,0,0,0,0,1,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1
804,0,20,783,13,7,13,1,1,10,0,9,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1
43,0,43,0,1,0,2,2,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,0,61,0,2,0,0,3,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,0,19,0,3,0,0,1,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,0,56,0,2,1,0,4,0,0,0,0,0,0,1,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1
63,0,63,0,5,0,0,2,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1
16,0,16,0,1,0,0,1,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1
38,0,38,0,2,0,0,4,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,0,41,0,1,3,1,3,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,0,29,0,3,0,0,2,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1
127,0,127,0,1,13,0,2,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,0,55,0,1,0,0,3,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1
46,0,46,0,1,1,0,5,0,0,0,0,0,0,1,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1
85,0,85,0,5,1,4,4,0,0,0,0,0,0,1,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1
35,0,35,0,3,2,0,1,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,0,49,0,2,0,3,2,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,0,38,0,4,0,0,2,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1
67,0,67,0,2,1,0,3,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,0,75,0,1,6,0,6,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,0,23,0,1,0,0,1,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1
76,0,76,0,8,0,0,6,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,0,54,0,4,0,0,2,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,0,31,0,2,0,1,2,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,0,60,0,2,6,0,1,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,0,61,0,1,0,0,3,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1
40,0,40,0,1,0,0,3,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,0,34,0,2,0,0,3,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,0,73,0,3,0,0,4,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,0,22,7,2,0,0,2,1,1,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1
34,0,34,0,2,0,1,2,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,0,49,0,2,0,0,1,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,0,24,0,2,0,0,1,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,0,18,0,2,0,0,1,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,25,0,1,1,0,1,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1
46,0,46,0,2,3,0,2,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,0,21,0,1,0,0,1,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1
47,0,47,0,2,0,0,4,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,0,45,0,1,0,3,2,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,0,27,0,3,0,0,1,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,0,63,0,3,2,0,5,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1
31,0,31,0,2,0,0,3,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1
37,0,37,0,2,0,1,2,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,0,27,0,1,1,0,3,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,0,37,0,1,4,0,1,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,0,74,0,1,4,0,4,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,0,48,0,1,1,0,4,0,0,0,0,0,0,1,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1
49,0,49,0,2,2,0,2,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,0,28,0,3,0,0,2,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,0,50,40,2,1,3,3,1,1,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1
55,0,55,0,4,0,0,4,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0,17,0,1,0,0,1,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,0,30,0,1,2,0,2,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,0,54,0,1,2,0,4,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,0,44,0,2,1,0,2,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,0,28,0,1,0,0,1,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,0,52,0,2,0,0,6,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,0,41,0,2,1,1,2,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,0,22,0,1,0,0,1,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1
83,0,25,57,2,0,0,1,1,3,0,2,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,0,116,0,4,0,0,3,0,0,0,0,0,0,1,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1
79,0,36,42,2,0,0,2,1,1,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1
20,0,20,0,1,0,0,1,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,0,28,49,1,0,0,3,1,2,0,1,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,18,6,2,0,0,1,1,1,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,0,65,0,1,3,0,5,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,0,46,0,2,0,0,1,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,0,82,0,1,3,0,5,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,0,45,0,3,1,0,1,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1
31,0,17,13,1,0,0,1,1,1,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,0,14,7,1,0,0,1,1,1,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
137,0,49,87,4,1,8,4,1,2,0,2,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1
34,0,34,0,1,1,0,3,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,0,45,0,2,3,0,2,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0,17,0,1,0,0,2,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1
32,0,32,0,2,0,0,2,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,25,0,1,0,0,1,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,0,42,0,1,3,0,3,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,0,42,0,2,3,0,3,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,0,42,11,2,0,0,3,1,1,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,0,21,0,1,0,0,1,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,0,39,0,1,2,0,2,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,0,36,12,2,0,0,4,1,1,0,0,0,0,1,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1
52,0,52,0,2,0,3,2,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,0,41,0,3,0,0,2,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1
21,0,21,0,2,0,0,1,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,0,20,0,2,0,0,1,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1
22,0,22,0,1,1,0,1,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,0,36,0,2,0,0,2,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,0,15,27,4,0,0,4,2,0,0,0,0,0,1,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1
17,0,17,0,1,0,0,1,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,0,27,0,2,0,0,2,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1
65,0,65,0,3,0,0,4,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
126,0,19,106,5,1,0,5,2,2,0,1,0,0,1,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1
155,0,59,95,5,1,3,3,1,2,0,1,0,0,1,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1
22,0,22,0,2,0,0,2,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1
112,0,112,0,2,13,0,4,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,0,45,0,2,1,0,1,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,0,17,13,1,1,0,1,1,1,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,0,65,0,1,5,0,5,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,0,75,0,3,0,2,4,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,0,29,0,2,0,0,2,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,0,44,0,2,0,2,3,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,0,86,0,3,6,0,3,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,0,46,0,2,0,4,2,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,0,28,0,2,0,0,1,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,0,62,50,8,1,1,5,1,3,0,2,0,0,1,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1
43,0,20,0,3,1,0,1,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1
42,0,42,0,3,0,0,2,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,0,24,0,1,0,0,3,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,0,26,0,1,0,2,1,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,0,42,0,2,0,1,2,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,0,48,0,2,2,0,2,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,0,88,0,1,0,6,3,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,0,26,0,2,0,0,2,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,0,58,0,2,0,3,2,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,0,30,75,7,1,0,8,2,2,0,1,0,0,1,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1
41,0,41,0,1,2,0,2,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,0,45,0,2,0,0,4,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,0,55,0,2,0,0,3,0,0,0,0,0,0,1,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1
65,0,65,0,1,4,0,3,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,0,18,0,1,0,0,1,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1
31,0,17,13,1,0,0,1,1,1,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,0,33,0,1,0,0,4,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,0,25,26,1,0,4,2,1,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,0,21,0,3,0,0,1,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,35,0,2,0,1,2,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,0,43,0,1,1,0,3,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,0,24,0,1,0,0,1,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,0,27,0,1,1,0,2,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,0,61,0,1,4,0,3,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,35,0,3,0,0,2,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,0,14,0,1,0,0,1,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1
54,0,54,0,4,0,0,4,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1
37,0,37,0,3,0,0,2,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,0,20,5,1,0,0,1,1,1,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,0,57,0,1,0,4,2,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
135,0,135,0,11,1,0,5,0,0,0,0,0,0,1,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1
192,0,192,0,11,4,0,8,0,0,0,0,0,0,1,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1
25,0,25,0,2,0,0,2,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1
79,0,79,0,2,0,6,4,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,0,32,0,2,0,0,1,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,0,36,0,2,0,0,2,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,0,56,0,3,0,3,4,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,0,32,0,3,0,0,3,0,0,0,0,0,0,1,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1
34,0,34,0,2,0,0,2,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,0,30,0,4,0,0,2,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1
27,0,27,0,1,1,0,1,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,25,0,2,0,0,2,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1
105,0,105,0,2,9,0,3,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,0,45,0,1,1,0,3,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,0,38,0,1,3,0,1,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,0,39,32,2,0,0,3,1,2,0,1,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,0,28,0,2,0,0,1,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1
48,0,48,0,1,2,0,4,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
152,0,63,88,2,1,1,3,1,2,0,1,0,0,1,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1
36,0,36,0,1,0,0,0,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1
32,0,32,0,1,0,0,2,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,0,80,0,2,5,0,4,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,0,37,0,2,0,0,2,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1
31,0,31,0,1,1,0,2,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,0,26,0,3,0,0,1,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1
55,0,55,0,1,3,0,4,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
143,0,143,0,2,0,1,11,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1
38,0,38,0,1,0,0,2,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,0,116,0,7,6,0,3,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1
83,0,83,0,2,4,1,2,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,0,71,0,2,2,0,5,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1
34,0,21,12,2,0,0,1,1,1,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,0,51,0,5,1,0,2,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,0,51,0,1,0,0,4,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,0,33,0,1,0,0,3,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1
44,0,44,0,1,0,1,5,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1
39,0,39,0,2,0,0,4,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1
14,0,14,0,3,0,0,1,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1
84,0,84,0,2,7,0,5,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,0,18,0,1,0,0,2,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1
22,0,22,0,1,1,0,2,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,35,0,3,0,0,1,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,0,64,0,1,6,0,5,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,0,72,0,1,7,0,4,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,0,48,0,4,0,0,5,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1
129,0,129,0,3,9,0,4,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,0,30,29,3,0,0,2,1,2,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,0,39,0,1,2,0,3,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,0,81,0,2,6,0,6,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,0,55,0,2,1,0,4,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,0,13,0,1,0,0,1,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,0,55,0,2,0,1,2,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,35,0,2,0,0,2,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,0,40,0,2,0,0,4,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
